FECHA VENTA,ANIO VENTA,MES VENTA,DIA VENTA,CODIGO MUNICIPIO_DANE,MUNICIPIO INSTALACION,LATITUD,LONGITUD,EDS ACTIVAS,NUMERO DE VENTAS,VEHICULOS ATENDIDOS,CANTIDAD VOLUMEN SUMINISTRADO
12/27/2022 12:00:00 AM,2022,12,27,15151,CHIQUINQUIRA,56224880219,-738042449951,2,478,339,4071.98
12/10/2022 12:00:00 AM,2022,12,10,15157,SOGAMOSO,56466722488,-728709564209,1,312,211,2616.8
12/13/2022 12:00:00 AM,2022,12,13,15157,SOGAMOSO,56466722488,-728709564209,1,264,190,2168.5
12/27/2022 12:00:00 AM,2022,12,27,15150,TUNJA,55184726715,-733780212402,2,463,308,4388.55
12/12/2022 12:00:00 AM,2022,12,12,15151,CHIQUINQUIRA,56224880219,-738042449951,2,456,330,3773.14
12/01/2022 12:00:00 AM,2022,12,1,15152,DUITAMA,58906025887,-730670928955,1,110,90,2512.32
12/04/2022 12:00:00 AM,2022,12,4,15151,CHIQUINQUIRA,56224880219,-738042449951,2,460,299,3516.23
12/20/2022 12:00:00 AM,2022,12,20,15157,SOGAMOSO,56466722488,-728709564209,1,322,215,2593.25
12/03/2022 12:00:00 AM,2022,12,3,15157,SOGAMOSO,56466722488,-728709564209,1,314,185,2522.79
12/28/2022 12:00:00 AM,2022,12,28,15151,CHIQUINQUIRA,56224880219,-738042449951,2,511,343,4096.77
12/10/2022 12:00:00 AM,2022,12,10,15152,DUITAMA,58906025887,-730670928955,1,95,80,2026.53
12/17/2022 12:00:00 AM,2022,12,17,15157,SOGAMOSO,56466722488,-728709564209,1,334,201,2946.17
12/08/2022 12:00:00 AM,2022,12,8,15157,SOGAMOSO,56466722488,-728709564209,1,237,166,1829.16
12/23/2022 12:00:00 AM,2022,12,23,15157,SOGAMOSO,56466722488,-728709564209,1,321,207,2506.48
12/17/2022 12:00:00 AM,2022,12,17,15150,TUNJA,55184726715,-733780212402,2,436,284,4354.68
12/24/2022 12:00:00 AM,2022,12,24,15152,DUITAMA,58906025887,-730670928955,1,102,85,1520.82
12/15/2022 12:00:00 AM,2022,12,15,15151,CHIQUINQUIRA,56224880219,-738042449951,1,417,290,3338.84
12/28/2022 12:00:00 AM,2022,12,28,15157,SOGAMOSO,56466722488,-728709564209,1,316,223,2820.57
12/22/2022 12:00:00 AM,2022,12,22,15157,SOGAMOSO,56466722488,-728709564209,1,334,219,2794.01
12/03/2022 12:00:00 AM,2022,12,3,15150,TUNJA,55184726715,-733780212402,1,315,209,3055.65
12/19/2022 12:00:00 AM,2022,12,19,15150,TUNJA,55184726715,-733780212402,2,460,301,4404.53
12/08/2022 12:00:00 AM,2022,12,8,15151,CHIQUINQUIRA,56224880219,-738042449951,2,414,286,3158.63
12/14/2022 12:00:00 AM,2022,12,14,15150,TUNJA,55184726715,-733780212402,2,432,298,4159.63
12/30/2022 12:00:00 AM,2022,12,30,15157,SOGAMOSO,56466722488,-728709564209,1,327,214,2815.58
12/26/2022 12:00:00 AM,2022,12,26,15151,CHIQUINQUIRA,56224880219,-738042449951,2,477,335,4007.91
12/14/2022 12:00:00 AM,2022,12,14,15151,CHIQUINQUIRA,56224880219,-738042449951,1,412,280,3168.56
12/26/2022 12:00:00 AM,2022,12,26,15157,SOGAMOSO,56466722488,-728709564209,1,310,215,2458.21
12/05/2022 12:00:00 AM,2022,12,5,15152,DUITAMA,58906025887,-730670928955,1,115,97,2488.19
12/27/2022 12:00:00 AM,2022,12,27,15152,DUITAMA,58906025887,-730670928955,1,124,105,2978.48
12/15/2022 12:00:00 AM,2022,12,15,15157,SOGAMOSO,56466722488,-728709564209,1,291,207,2492.26
12/20/2022 12:00:00 AM,2022,12,20,15152,DUITAMA,58906025887,-730670928955,1,118,99,2848.87
12/01/2022 12:00:00 AM,2022,12,1,15151,CHIQUINQUIRA,56224880219,-738042449951,1,419,287,3172.49
12/28/2022 12:00:00 AM,2022,12,28,15150,TUNJA,55184726715,-733780212402,2,423,284,4178.06
12/19/2022 12:00:00 AM,2022,12,19,15152,DUITAMA,58906025887,-730670928955,1,111,86,2181.18
12/07/2022 12:00:00 AM,2022,12,7,15157,SOGAMOSO,56466722488,-728709564209,1,297,195,2443.63
12/24/2022 12:00:00 AM,2022,12,24,15157,SOGAMOSO,56466722488,-728709564209,1,372,232,2867.49
12/10/2022 12:00:00 AM,2022,12,10,15151,CHIQUINQUIRA,56224880219,-738042449951,2,517,343,4179.24
12/06/2022 12:00:00 AM,2022,12,6,15157,SOGAMOSO,56466722488,-728709564209,1,304,208,2511.06
12/12/2022 12:00:00 AM,2022,12,12,15152,DUITAMA,58906025887,-730670928955,1,113,91,3195.15
12/21/2022 12:00:00 AM,2022,12,21,15152,DUITAMA,58906025887,-730670928955,1,120,99,2991.81
12/02/2022 12:00:00 AM,2022,12,2,15157,SOGAMOSO,56466722488,-728709564209,1,289,204,2405.06
12/29/2022 12:00:00 AM,2022,12,29,15152,DUITAMA,58906025887,-730670928955,1,132,106,2271.08
12/01/2022 12:00:00 AM,2022,12,1,15150,TUNJA,55184726715,-733780212402,1,322,222,3102.17
12/11/2022 12:00:00 AM,2022,12,11,15152,DUITAMA,58906025887,-730670928955,1,90,67,778.19
12/18/2022 12:00:00 AM,2022,12,18,15157,SOGAMOSO,56466722488,-728709564209,1,280,170,2117.92
12/22/2022 12:00:00 AM,2022,12,22,15151,CHIQUINQUIRA,56224880219,-738042449951,2,504,332,4074.71
12/05/2022 12:00:00 AM,2022,12,5,15150,TUNJA,55184726715,-733780212402,1,292,208,2872.33
12/19/2022 12:00:00 AM,2022,12,19,15157,SOGAMOSO,56466722488,-728709564209,1,296,209,2523.02
12/04/2022 12:00:00 AM,2022,12,4,15152,DUITAMA,58906025887,-730670928955,1,85,64,1541.47
12/26/2022 12:00:00 AM,2022,12,26,15150,TUNJA,55184726715,-733780212402,2,410,288,4227.61
12/31/2022 12:00:00 AM,2022,12,31,15150,TUNJA,55184726715,-733780212402,2,473,334,4601.4
12/09/2022 12:00:00 AM,2022,12,9,15150,TUNJA,55184726715,-733780212402,1,323,243,3258.88
12/16/2022 12:00:00 AM,2022,12,16,15157,SOGAMOSO,56466722488,-728709564209,1,311,210,2576.02
12/30/2022 12:00:00 AM,2022,12,30,15151,CHIQUINQUIRA,56224880219,-738042449951,2,580,398,4967.76
12/23/2022 12:00:00 AM,2022,12,23,15151,CHIQUINQUIRA,56224880219,-738042449951,2,559,377,4616.88
12/30/2022 12:00:00 AM,2022,12,30,15150,TUNJA,55184726715,-733780212402,2,498,331,5123.85
11/20/2022 12:00:00 AM,2022,11,20,15150,TUNJA,55184726715,-733780212402,2,318,216,3061.11
11/29/2022 12:00:00 AM,2022,11,29,15150,TUNJA,55184726715,-733780212402,1,307,216,2982.03
11/13/2022 12:00:00 AM,2022,11,13,15152,DUITAMA,58906025887,-730670928955,1,94,67,1658.53
11/10/2022 12:00:00 AM,2022,11,10,15152,DUITAMA,58906025887,-730670928955,1,89,71,2311.43
11/01/2022 12:00:00 AM,2022,11,1,15151,CHIQUINQUIRA,56224880219,-738042449951,2,662,447,5592.15
11/05/2022 12:00:00 AM,2022,11,5,15150,TUNJA,55184726715,-733780212402,2,420,354,4279.19
11/07/2022 12:00:00 AM,2022,11,7,15151,CHIQUINQUIRA,56224880219,-738042449951,2,576,390,4710.78
11/11/2022 12:00:00 AM,2022,11,11,15157,SOGAMOSO,56466722488,-728709564209,1,288,202,2442.24
11/22/2022 12:00:00 AM,2022,11,22,15150,TUNJA,55184726715,-733780212402,2,449,308,4506.77
11/17/2022 12:00:00 AM,2022,11,17,15151,CHIQUINQUIRA,56224880219,-738042449951,2,639,413,5339.31
11/24/2022 12:00:00 AM,2022,11,24,15151,CHIQUINQUIRA,56224880219,-738042449951,2,628,404,4970.42
11/14/2022 12:00:00 AM,2022,11,14,15151,CHIQUINQUIRA,56224880219,-738042449951,2,565,374,4522.74
11/09/2022 12:00:00 AM,2022,11,9,15151,CHIQUINQUIRA,56224880219,-738042449951,2,651,427,5424.67
11/04/2022 12:00:00 AM,2022,11,4,15150,TUNJA,55184726715,-733780212402,2,445,380,4403.84
11/11/2022 12:00:00 AM,2022,11,11,15150,TUNJA,55184726715,-733780212402,2,508,352,4931.87
11/28/2022 12:00:00 AM,2022,11,28,15151,CHIQUINQUIRA,56224880219,-738042449951,2,618,408,5114.4
11/12/2022 12:00:00 AM,2022,11,12,15157,SOGAMOSO,56466722488,-728709564209,1,307,185,2522.56
11/29/2022 12:00:00 AM,2022,11,29,15152,DUITAMA,58906025887,-730670928955,1,106,83,3105.29
11/25/2022 12:00:00 AM,2022,11,25,15157,SOGAMOSO,56466722488,-728709564209,1,293,200,2415.29
11/05/2022 12:00:00 AM,2022,11,5,15151,CHIQUINQUIRA,56224880219,-738042449951,2,731,453,5978.62
11/14/2022 12:00:00 AM,2022,11,14,15150,TUNJA,55184726715,-733780212402,2,346,251,3306.25
11/28/2022 12:00:00 AM,2022,11,28,15157,SOGAMOSO,56466722488,-728709564209,1,270,188,2332.6
11/02/2022 12:00:00 AM,2022,11,2,15152,DUITAMA,58906025887,-730670928955,1,83,72,2184.12
11/26/2022 12:00:00 AM,2022,11,26,15151,CHIQUINQUIRA,56224880219,-738042449951,2,652,413,5162.41
11/17/2022 12:00:00 AM,2022,11,17,15152,DUITAMA,58906025887,-730670928955,1,109,89,2164.13
11/04/2022 12:00:00 AM,2022,11,4,15157,SOGAMOSO,56466722488,-728709564209,1,303,215,2708.42
11/26/2022 12:00:00 AM,2022,11,26,15157,SOGAMOSO,56466722488,-728709564209,1,313,192,2509.64
11/09/2022 12:00:00 AM,2022,11,9,15150,TUNJA,55184726715,-733780212402,2,469,370,4879.27
11/15/2022 12:00:00 AM,2022,11,15,15152,DUITAMA,58906025887,-730670928955,1,112,93,2674.81
11/29/2022 12:00:00 AM,2022,11,29,15157,SOGAMOSO,56466722488,-728709564209,1,268,188,2243.48
11/02/2022 12:00:00 AM,2022,11,2,15151,CHIQUINQUIRA,56224880219,-738042449951,2,648,429,5381.33
11/27/2022 12:00:00 AM,2022,11,27,15157,SOGAMOSO,56466722488,-728709564209,1,245,164,1865.05
11/06/2022 12:00:00 AM,2022,11,6,15150,TUNJA,55184726715,-733780212402,2,317,264,3021.54
11/08/2022 12:00:00 AM,2022,11,8,15151,CHIQUINQUIRA,56224880219,-738042449951,2,655,430,5668.75
11/22/2022 12:00:00 AM,2022,11,22,15152,DUITAMA,58906025887,-730670928955,1,100,81,3428.62
11/17/2022 12:00:00 AM,2022,11,17,15157,SOGAMOSO,56466722488,-728709564209,1,252,170,2174.64
11/19/2022 12:00:00 AM,2022,11,19,15157,SOGAMOSO,56466722488,-728709564209,1,294,182,2437.35
11/18/2022 12:00:00 AM,2022,11,18,15150,TUNJA,55184726715,-733780212402,2,476,324,4713.33
11/24/2022 12:00:00 AM,2022,11,24,15152,DUITAMA,58906025887,-730670928955,1,90,78,1683.59
11/11/2022 12:00:00 AM,2022,11,11,15151,CHIQUINQUIRA,56224880219,-738042449951,2,701,473,6045.33
11/13/2022 12:00:00 AM,2022,11,13,15150,TUNJA,55184726715,-733780212402,2,294,195,2845.49
11/04/2022 12:00:00 AM,2022,11,4,15151,CHIQUINQUIRA,56224880219,-738042449951,2,664,438,5492.85
11/29/2022 12:00:00 AM,2022,11,29,15151,CHIQUINQUIRA,56224880219,-738042449951,2,631,422,5361.72
11/27/2022 12:00:00 AM,2022,11,27,15150,TUNJA,55184726715,-733780212402,1,219,158,2148.83
11/20/2022 12:00:00 AM,2022,11,20,15152,DUITAMA,58906025887,-730670928955,1,61,41,802.2
11/22/2022 12:00:00 AM,2022,11,22,15151,CHIQUINQUIRA,56224880219,-738042449951,2,541,383,4.539
11/03/2022 12:00:00 AM,2022,11,3,15157,SOGAMOSO,56466722488,-728709564209,1,259,188,2105.93
11/30/2022 12:00:00 AM,2022,11,30,15152,DUITAMA,58906025887,-730670928955,1,97,80,1771.35
11/30/2022 12:00:00 AM,2022,11,30,15157,SOGAMOSO,56466722488,-728709564209,1,283,198,2318.4
11/01/2022 12:00:00 AM,2022,11,1,15150,TUNJA,55184726715,-733780212402,1,172,162,1578.57
11/02/2022 12:00:00 AM,2022,11,2,15157,SOGAMOSO,56466722488,-728709564209,1,269,193,2346.38
11/19/2022 12:00:00 AM,2022,11,19,15150,TUNJA,55184726715,-733780212402,2,435,286,4178.03
11/26/2022 12:00:00 AM,2022,11,26,15150,TUNJA,55184726715,-733780212402,2,331,235,3362.45
11/25/2022 12:00:00 AM,2022,11,25,15151,CHIQUINQUIRA,56224880219,-738042449951,2,649,431,5524.13
11/17/2022 12:00:00 AM,2022,11,17,15150,TUNJA,55184726715,-733780212402,2,371,254,3631.66
11/04/2022 12:00:00 AM,2022,11,4,15152,DUITAMA,58906025887,-730670928955,1,102,83,2929.06
11/05/2022 12:00:00 AM,2022,11,5,15152,DUITAMA,58906025887,-730670928955,1,89,72,2183.4
11/15/2022 12:00:00 AM,2022,11,15,15151,CHIQUINQUIRA,56224880219,-738042449951,2,650,441,5502.72
11/06/2022 12:00:00 AM,2022,11,6,15157,SOGAMOSO,56466722488,-728709564209,1,272,161,1980.74
11/25/2022 12:00:00 AM,2022,11,25,15152,DUITAMA,58906025887,-730670928955,1,105,87,2054.43
11/21/2022 12:00:00 AM,2022,11,21,15157,SOGAMOSO,56466722488,-728709564209,1,251,182,2175.26
11/13/2022 12:00:00 AM,2022,11,13,15151,CHIQUINQUIRA,56224880219,-738042449951,2,616,373,4758.85
11/10/2022 12:00:00 AM,2022,11,10,15151,CHIQUINQUIRA,56224880219,-738042449951,2,649,420,5365.68
11/01/2022 12:00:00 AM,2022,11,1,15152,DUITAMA,58906025887,-730670928955,1,107,95,3004.33
11/13/2022 12:00:00 AM,2022,11,13,15157,SOGAMOSO,56466722488,-728709564209,1,254,152,2071.13
11/21/2022 12:00:00 AM,2022,11,21,15151,CHIQUINQUIRA,56224880219,-738042449951,2,607,416,5151.02
11/03/2022 12:00:00 AM,2022,11,3,15150,TUNJA,55184726715,-733780212402,2,400,330,3921.47
11/21/2022 12:00:00 AM,2022,11,21,15150,TUNJA,55184726715,-733780212402,2,457,300,4643.58
11/08/2022 12:00:00 AM,2022,11,8,15157,SOGAMOSO,56466722488,-728709564209,1,289,210,2513.99
11/18/2022 12:00:00 AM,2022,11,18,15152,DUITAMA,58906025887,-730670928955,1,64,60,1611.88
11/16/2022 12:00:00 AM,2022,11,16,15151,CHIQUINQUIRA,56224880219,-738042449951,2,640,427,5451.67
11/24/2022 12:00:00 AM,2022,11,24,15157,SOGAMOSO,56466722488,-728709564209,1,275,181,2166.36
11/24/2022 12:00:00 AM,2022,11,24,15150,TUNJA,55184726715,-733780212402,2,451,304,4539.57
11/07/2022 12:00:00 AM,2022,11,7,15152,DUITAMA,58906025887,-730670928955,1,74,65,1476.68
11/08/2022 12:00:00 AM,2022,11,8,15152,DUITAMA,58906025887,-730670928955,1,90,76,2565.39
11/30/2022 12:00:00 AM,2022,11,30,15150,TUNJA,55184726715,-733780212402,1,303,212,3117.31
11/02/2022 12:00:00 AM,2022,11,2,15150,TUNJA,55184726715,-733780212402,2,242,228,2521.11
11/27/2022 12:00:00 AM,2022,11,27,15151,CHIQUINQUIRA,56224880219,-738042449951,2,598,365,4745.19
11/05/2022 12:00:00 AM,2022,11,5,15157,SOGAMOSO,56466722488,-728709564209,1,310,193,2512.33
11/15/2022 12:00:00 AM,2022,11,15,15157,SOGAMOSO,56466722488,-728709564209,1,296,204,2414.42
11/22/2022 12:00:00 AM,2022,11,22,15157,SOGAMOSO,56466722488,-728709564209,1,282,183,2386.3
11/14/2022 12:00:00 AM,2022,11,14,15152,DUITAMA,58906025887,-730670928955,1,87,70,1010.84
11/19/2022 12:00:00 AM,2022,11,19,15151,CHIQUINQUIRA,56224880219,-738042449951,2,652,431,5319.72
11/07/2022 12:00:00 AM,2022,11,7,15150,TUNJA,55184726715,-733780212402,2,324,267,3090.03
11/23/2022 12:00:00 AM,2022,11,23,15151,CHIQUINQUIRA,56224880219,-738042449951,2,633,414,5096.95
11/03/2022 12:00:00 AM,2022,11,3,15152,DUITAMA,58906025887,-730670928955,1,84,73,2878.12
11/21/2022 12:00:00 AM,2022,11,21,15152,DUITAMA,58906025887,-730670928955,1,94,80,2557.75
11/06/2022 12:00:00 AM,2022,11,6,15152,DUITAMA,58906025887,-730670928955,1,78,59,1191.66
11/16/2022 12:00:00 AM,2022,11,16,15152,DUITAMA,58906025887,-730670928955,1,93,79,2806.95
11/19/2022 12:00:00 AM,2022,11,19,15152,DUITAMA,58906025887,-730670928955,1,56,53,1269.36
11/09/2022 12:00:00 AM,2022,11,9,15157,SOGAMOSO,56466722488,-728709564209,1,282,191,2427.42
11/07/2022 12:00:00 AM,2022,11,7,15157,SOGAMOSO,56466722488,-728709564209,1,226,177,2083.48
11/16/2022 12:00:00 AM,2022,11,16,15157,SOGAMOSO,56466722488,-728709564209,1,266,186,2303.95
11/23/2022 12:00:00 AM,2022,11,23,15152,DUITAMA,58906025887,-730670928955,1,101,80,3257.83
11/11/2022 12:00:00 AM,2022,11,11,15152,DUITAMA,58906025887,-730670928955,1,114,100,2743.88
11/18/2022 12:00:00 AM,2022,11,18,15151,CHIQUINQUIRA,56224880219,-738042449951,2,697,438,5645.54
11/09/2022 12:00:00 AM,2022,11,9,15152,DUITAMA,58906025887,-730670928955,1,93,81,2387.46
11/16/2022 12:00:00 AM,2022,11,16,15150,TUNJA,55184726715,-733780212402,2,431,308,4538.36
11/01/2022 12:00:00 AM,2022,11,1,15157,SOGAMOSO,56466722488,-728709564209,1,327,227,2694.03
11/14/2022 12:00:00 AM,2022,11,14,15157,SOGAMOSO,56466722488,-728709564209,1,203,149,1781.12
11/15/2022 12:00:00 AM,2022,11,15,15150,TUNJA,55184726715,-733780212402,2,472,323,4618.29
11/20/2022 12:00:00 AM,2022,11,20,15157,SOGAMOSO,56466722488,-728709564209,1,235,149,2043.39
11/12/2022 12:00:00 AM,2022,11,12,15151,CHIQUINQUIRA,56224880219,-738042449951,2,681,444,5643.16
11/27/2022 12:00:00 AM,2022,11,27,15152,DUITAMA,58906025887,-730670928955,1,84,58,998.25
11/18/2022 12:00:00 AM,2022,11,18,15157,SOGAMOSO,56466722488,-728709564209,1,253,172,2218.97
11/25/2022 12:00:00 AM,2022,11,25,15150,TUNJA,55184726715,-733780212402,2,486,322,4791.19
11/30/2022 12:00:00 AM,2022,11,30,15151,CHIQUINQUIRA,56224880219,-738042449951,2,573,389,4669.63
11/06/2022 12:00:00 AM,2022,11,6,15151,CHIQUINQUIRA,56224880219,-738042449951,2,625,396,4744.5
11/10/2022 12:00:00 AM,2022,11,10,15150,TUNJA,55184726715,-733780212402,2,476,376,4682.6
11/23/2022 12:00:00 AM,2022,11,23,15150,TUNJA,55184726715,-733780212402,2,440,298,4415.75
11/12/2022 12:00:00 AM,2022,11,12,15152,DUITAMA,58906025887,-730670928955,1,116,93,1851.78
11/10/2022 12:00:00 AM,2022,11,10,15157,SOGAMOSO,56466722488,-728709564209,1,279,184,2349.51
11/03/2022 12:00:00 AM,2022,11,3,15151,CHIQUINQUIRA,56224880219,-738042449951,2,622,422,5158.73
11/28/2022 12:00:00 AM,2022,11,28,15150,TUNJA,55184726715,-733780212402,1,288,206,2909.87
11/08/2022 12:00:00 AM,2022,11,8,15150,TUNJA,55184726715,-733780212402,2,488,379,4829.79
11/12/2022 12:00:00 AM,2022,11,12,15150,TUNJA,55184726715,-733780212402,2,458,311,4741.88
11/26/2022 12:00:00 AM,2022,11,26,15152,DUITAMA,58906025887,-730670928955,1,99,73,3023.1
11/20/2022 12:00:00 AM,2022,11,20,15151,CHIQUINQUIRA,56224880219,-738042449951,2,576,372,4437.3
11/28/2022 12:00:00 AM,2022,11,28,15152,DUITAMA,58906025887,-730670928955,1,110,90,3198.23
11/23/2022 12:00:00 AM,2022,11,23,15157,SOGAMOSO,56466722488,-728709564209,1,257,180,2198.27
10/02/2022 12:00:00 AM,2022,10,2,15151,CHIQUINQUIRA,56224880219,-738042449951,2,616,380,4719.17
10/05/2022 12:00:00 AM,2022,10,5,15150,TUNJA,55184726715,-733780212402,2,272,254,2877.26
10/11/2022 12:00:00 AM,2022,10,11,15151,CHIQUINQUIRA,56224880219,-738042449951,2,551,404,4221.37
10/19/2022 12:00:00 AM,2022,10,19,15157,SOGAMOSO,56466722488,-728709564209,1,216,163,1838.93
10/06/2022 12:00:00 AM,2022,10,6,15157,SOGAMOSO,56466722488,-728709564209,1,244,164,2040.92
10/19/2022 12:00:00 AM,2022,10,19,15150,TUNJA,55184726715,-733780212402,1,71,69,718.2
10/30/2022 12:00:00 AM,2022,10,30,15150,TUNJA,55184726715,-733780212402,2,239,218,2292.9
10/30/2022 12:00:00 AM,2022,10,30,15151,CHIQUINQUIRA,56224880219,-738042449951,2,580,371,4550.94
10/17/2022 12:00:00 AM,2022,10,17,15152,DUITAMA,58906025887,-730670928955,1,87,77,1330.04
10/07/2022 12:00:00 AM,2022,10,7,15151,CHIQUINQUIRA,56224880219,-738042449951,2,755,443,5909.23
10/10/2022 12:00:00 AM,2022,10,10,15152,DUITAMA,58906025887,-730670928955,1,83,75,2959.26
10/02/2022 12:00:00 AM,2022,10,2,15157,SOGAMOSO,56466722488,-728709564209,1,263,152,1955.46
10/24/2022 12:00:00 AM,2022,10,24,15151,CHIQUINQUIRA,56224880219,-738042449951,2,629,450,5371.85
10/24/2022 12:00:00 AM,2022,10,24,15150,TUNJA,55184726715,-733780212402,1,145,130,1392.58
10/10/2022 12:00:00 AM,2022,10,10,15151,CHIQUINQUIRA,56224880219,-738042449951,2,583,410,4305.7
10/26/2022 12:00:00 AM,2022,10,26,15150,TUNJA,55184726715,-733780212402,1,167,159,1631.59
10/18/2022 12:00:00 AM,2022,10,18,15150,TUNJA,55184726715,-733780212402,1,187,172,1834.58
10/17/2022 12:00:00 AM,2022,10,17,15157,SOGAMOSO,56466722488,-728709564209,1,249,180,2116.34
10/13/2022 12:00:00 AM,2022,10,13,15157,SOGAMOSO,56466722488,-728709564209,1,250,171,1961.1
10/10/2022 12:00:00 AM,2022,10,10,15157,SOGAMOSO,56466722488,-728709564209,1,232,172,2078.26
10/09/2022 12:00:00 AM,2022,10,9,15151,CHIQUINQUIRA,56224880219,-738042449951,2,547,369,4025.85
10/28/2022 12:00:00 AM,2022,10,28,15157,SOGAMOSO,56466722488,-728709564209,1,387,268,3364.64
10/21/2022 12:00:00 AM,2022,10,21,15151,CHIQUINQUIRA,56224880219,-738042449951,2,766,469,6284.48
10/18/2022 12:00:00 AM,2022,10,18,15151,CHIQUINQUIRA,56224880219,-738042449951,2,451,361,3802.13
10/14/2022 12:00:00 AM,2022,10,14,15150,TUNJA,55184726715,-733780212402,1,155,145,1796.86
10/23/2022 12:00:00 AM,2022,10,23,15152,DUITAMA,58906025887,-730670928955,1,72,63,1724.72
10/09/2022 12:00:00 AM,2022,10,9,15150,TUNJA,55184726715,-733780212402,1,51,48,533.19
10/21/2022 12:00:00 AM,2022,10,21,15157,SOGAMOSO,56466722488,-728709564209,1,246,169,2067.24
10/15/2022 12:00:00 AM,2022,10,15,15150,TUNJA,55184726715,-733780212402,1,164,158,1669.79
10/28/2022 12:00:00 AM,2022,10,28,15150,TUNJA,55184726715,-733780212402,1,175,166,1963.59
10/29/2022 12:00:00 AM,2022,10,29,15151,CHIQUINQUIRA,56224880219,-738042449951,2,669,421,5601.21
10/04/2022 12:00:00 AM,2022,10,4,15157,SOGAMOSO,56466722488,-728709564209,1,229,170,1942.95
10/05/2022 12:00:00 AM,2022,10,5,15151,CHIQUINQUIRA,56224880219,-738042449951,2,682,440,5621.64
10/10/2022 12:00:00 AM,2022,10,10,15150,TUNJA,55184726715,-733780212402,1,143,136,1483.41
10/11/2022 12:00:00 AM,2022,10,11,15150,TUNJA,55184726715,-733780212402,1,137,131,1338.58
10/08/2022 12:00:00 AM,2022,10,8,15157,SOGAMOSO,56466722488,-728709564209,1,264,162,2145.16
10/09/2022 12:00:00 AM,2022,10,9,15152,DUITAMA,58906025887,-730670928955,1,75,63,2049.65
10/08/2022 12:00:00 AM,2022,10,8,15152,DUITAMA,58906025887,-730670928955,1,100,85,2908.41
10/25/2022 12:00:00 AM,2022,10,25,15150,TUNJA,55184726715,-733780212402,1,157,152,1628.97
10/16/2022 12:00:00 AM,2022,10,16,15157,SOGAMOSO,56466722488,-728709564209,1,252,154,1892.66
10/12/2022 12:00:00 AM,2022,10,12,15151,CHIQUINQUIRA,56224880219,-738042449951,2,506,374,4066.9
10/17/2022 12:00:00 AM,2022,10,17,15150,TUNJA,55184726715,-733780212402,1,122,117,1175.04
10/12/2022 12:00:00 AM,2022,10,12,15157,SOGAMOSO,56466722488,-728709564209,1,246,175,2014.61
10/24/2022 12:00:00 AM,2022,10,24,15157,SOGAMOSO,56466722488,-728709564209,1,229,170,2034.02
10/20/2022 12:00:00 AM,2022,10,20,15150,TUNJA,55184726715,-733780212402,1,21,20,221.64
10/08/2022 12:00:00 AM,2022,10,8,15151,CHIQUINQUIRA,56224880219,-738042449951,2,465,349,3680.38
10/25/2022 12:00:00 AM,2022,10,25,15157,SOGAMOSO,56466722488,-728709564209,1,261,182,2273.98
10/30/2022 12:00:00 AM,2022,10,30,15152,DUITAMA,58906025887,-730670928955,1,57,43,1211.71
10/03/2022 12:00:00 AM,2022,10,3,15151,CHIQUINQUIRA,56224880219,-738042449951,2,657,438,5484.23
10/14/2022 12:00:00 AM,2022,10,14,15151,CHIQUINQUIRA,56224880219,-738042449951,2,583,382,4157.8
10/25/2022 12:00:00 AM,2022,10,25,15152,DUITAMA,58906025887,-730670928955,1,83,70,1291.39
10/18/2022 12:00:00 AM,2022,10,18,15157,SOGAMOSO,56466722488,-728709564209,1,262,188,2255.44
10/31/2022 12:00:00 AM,2022,10,31,15157,SOGAMOSO,56466722488,-728709564209,1,387,270,3288.45
10/17/2022 12:00:00 AM,2022,10,17,15151,CHIQUINQUIRA,56224880219,-738042449951,2,449,341,3561.95
10/01/2022 12:00:00 AM,2022,10,1,15157,SOGAMOSO,56466722488,-728709564209,1,297,188,2346.67
10/22/2022 12:00:00 AM,2022,10,22,15151,CHIQUINQUIRA,56224880219,-738042449951,2,441,351,3828.81
10/23/2022 12:00:00 AM,2022,10,23,15150,TUNJA,55184726715,-733780212402,1,139,129,1216.6
10/29/2022 12:00:00 AM,2022,10,29,15150,TUNJA,55184726715,-733780212402,1,195,179,1975.76
10/20/2022 12:00:00 AM,2022,10,20,15157,SOGAMOSO,56466722488,-728709564209,1,254,183,2184.16
10/14/2022 12:00:00 AM,2022,10,14,15152,DUITAMA,58906025887,-730670928955,1,100,90,3103.09
10/02/2022 12:00:00 AM,2022,10,2,15150,TUNJA,55184726715,-733780212402,2,246,225,2263.22
10/21/2022 12:00:00 AM,2022,10,21,15150,TUNJA,55184726715,-733780212402,1,175,164,1619.97
10/04/2022 12:00:00 AM,2022,10,4,15152,DUITAMA,58906025887,-730670928955,2,230,188,11673.81
10/23/2022 12:00:00 AM,2022,10,23,15157,SOGAMOSO,56466722488,-728709564209,1,243,138,1784.1
10/06/2022 12:00:00 AM,2022,10,6,15152,DUITAMA,58906025887,-730670928955,2,233,188,9632.44
10/19/2022 12:00:00 AM,2022,10,19,15151,CHIQUINQUIRA,56224880219,-738042449951,2,503,385,4084.74
10/31/2022 12:00:00 AM,2022,10,31,15152,DUITAMA,58906025887,-730670928955,1,88,74,1729.66
10/13/2022 12:00:00 AM,2022,10,13,15151,CHIQUINQUIRA,56224880219,-738042449951,2,534,371,3937.83
10/26/2022 12:00:00 AM,2022,10,26,15157,SOGAMOSO,56466722488,-728709564209,1,323,244,3084.07
